1,76,4
1,75,4
4,78,4
3,76,4
10,76,4
8,78,4
7,78,4
10,81,4
7,81,4
7,81,4
2,77,4
9,80,4
5,78,4
1,81,4
5,75,4
1,77,4
9,80,4
7,75,4
10,80,4
6,81,4
5,79,4
3,78,4
10,75,4
2,78,4
3,75,4
10,75,4
8,75,4
13,83,4
12,82,4
11,88,4
15,84,4
11,88,4
11,83,4
13,86,4
15,87,4
13,87,4
13,85,4
12,83,4
13,85,4
14,84,4
15,88,4
14,85,4
15,88,4
15,83,4
11,88,4
13,82,4
13,83,4
14,85,4
13,82,4
13,88,4
14,87,4
11,83,4
13,84,4
14,84,4
15,87,4
12,88,4
14,83,4
13,86,4
14,82,4
12,82,4
14,82,4
14,85,4
11,82,4
11,82,4
11,87,4
12,83,4
13,88,4
17,90,4
17,93,4
18,92,4
19,90,4
20,92,4
20,90,4
18,93,4
18,90,4
20,93,4
19,93,4
16,89,4
19,94,4
20,91,4
17,89,4
16,95,4
20,95,4
17,90,4
19,90,4
16,90,4
19,95,4
19,93,4
16,92,4
20,94,4
17,90,4
20,91,4
16,89,4
16,93,4
17,93,4
19,91,4
20,95,4
18,92,4
17,90,4
19,89,4
18,93,4
20,93,4
16,90,4
19,95,4
19,94,4
19,93,4
17,91,4
1,71,5
10,72,5
7,70,5
5,68,5
7,69,5
7,70,5
6,73,5
9,70,5
3,73,5
9,73,5
9,68,5
9,68,5
8,72,5
4,74,5
4,74,5
9,73,5
3,68,5
10,72,5
8,74,5
5,70,5
2,73,5
6,74,5
5,71,5
8,73,5
7,72,5
9,70,5
2,70,5
6,71,5
1,73,5
2,72,5
10,69,5
1,74,5
6,69,5
2,70,5
5,70,5
6,72,5
8,72,5
8,71,5
2,73,5
2,74,5
13,79,5
14,79,5
13,76,5
13,77,5
13,78,5
12,80,5
15,78,5
13,78,5
11,77,5
12,78,5
14,79,5
14,75,5
15,80,5
12,78,5
13,79,5
11,80,5
14,80,5
15,76,5
12,81,5
12,76,5
15,81,5
13,75,5
14,75,5
13,75,5
14,77,5
15,81,5
14,80,5
13,78,5
13,81,5
15,77,5
14,80,5
15,78,5
15,80,5
13,80,5
12,77,5
12,76,5
15,79,5
13,80,5
11,78,5
11,78,5
19,83,5
20,85,5
16,88,5
16,83,5
17,85,5
19,83,5
18,86,5
20,87,5
20,86,5
19,84,5
16,87,5
16,82,5
17,85,5
18,82,5
16,82,5
20,87,5
16,85,5
16,84,5
17,82,5
19,87,5
18,88,5
19,82,5
20,82,5
16,83,5
16,88,5
16,85,5
17,88,5
19,85,5
18,87,5
17,87,5
16,88,5
20,88,5
18,86,5
17,84,5
18,84,5
19,82,5
16,88,5
20,88,5
20,82,5
17,88,5
25,91,5
23,93,5
25,95,5
22,95,5
21,92,5
21,91,5
24,94,5
23,93,5
22,90,5
23,93,5
24,90,5
22,90,5
21,92,5
22,89,5
25,90,5
23,94,5
22,92,5
24,90,5
22,91,5
25,92,5
21,92,5
22,91,5
22,89,5
21,94,5
21,93,5
24,91,5
21,95,5
24,94,5
24,93,5
23,93,5
22,93,5
22,93,5
24,91,5
24,92,5
23,92,5
21,91,5
25,94,5
21,90,5
25,94,5
24,95,5
8,61,6
10,67,6
4,63,6
9,62,6
8,63,6
3,62,6
6,65,6
7,67,6
6,62,6
6,65,6
10,66,6
7,67,6
2,66,6
4,67,6
4,64,6
8,65,6
7,66,6
3,61,6
8,63,6
3,61,6
2,63,6
4,66,6
8,65,6
1,62,6
1,63,6
5,64,6
1,62,6
10,62,6
7,62,6
2,65,6
5,61,6
10,64,6
9,63,6
6,67,6
2,65,6
3,67,6
8,64,6
7,67,6
4,62,6
8,65,6
11,68,6
12,74,6
14,72,6
14,72,6
14,69,6
15,68,6
15,74,6
14,68,6
12,69,6
14,72,6
12,74,6
13,68,6
14,71,6
12,71,6
12,71,6
13,68,6
15,72,6
15,69,6
13,73,6
13,74,6
14,72,6
15,73,6
13,71,6
13,74,6
13,74,6
12,74,6
11,70,6
11,71,6
12,74,6
11,72,6
14,68,6
12,69,6
14,74,6
11,68,6
12,71,6
14,68,6
11,69,6
14,72,6
12,71,6
13,69,6
18,77,6
16,78,6
17,79,6
20,80,6
19,76,6
17,77,6
20,79,6
16,79,6
18,76,6
18,81,6
17,76,6
18,79,6
19,81,6
20,79,6
16,78,6
18,81,6
17,77,6
20,78,6
20,81,6
17,79,6
16,81,6
19,78,6
20,79,6
19,79,6
17,79,6
20,78,6
16,79,6
16,79,6
16,77,6
20,75,6
17,78,6
20,77,6
18,76,6
16,76,6
17,76,6
19,81,6
16,78,6
19,75,6
16,80,6
19,80,6
21,87,6
23,84,6
22,86,6
24,82,6
23,87,6
23,86,6
23,85,6
22,86,6
25,82,6
24,88,6
25,85,6
23,84,6
24,83,6
24,82,6
22,86,6
24,83,6
24,88,6
24,83,6
23,82,6
23,84,6
21,84,6
24,83,6
22,83,6
24,85,6
24,88,6
22,83,6
24,87,6
23,87,6
23,88,6
25,88,6
21,83,6
21,87,6
25,86,6
25,88,6
24,88,6
24,85,6
21,87,6
24,83,6
22,83,6
24,83,6
29,93,6
30,94,6
30,89,6
29,93,6
27,92,6
27,89,6
28,90,6
26,90,6
26,92,6
29,90,6
27,95,6
29,91,6
27,89,6
27,92,6
26,92,6
26,95,6
27,89,6
29,90,6
28,91,6
26,90,6
30,89,6
26,94,6
29,90,6
28,95,6
29,94,6
26,93,6
26,89,6
30,89,6
29,93,6
26,95,6
30,90,6
29,91,6
27,92,6
29,90,6
28,94,6
28,90,6
28,89,6
27,95,6
28,90,6
27,91,6
9,60,7
6,58,7
1,54,7
1,60,7
5,57,7
2,59,7
9,59,7
1,56,7
5,55,7
3,54,7
9,60,7
6,60,7
5,60,7
9,58,7
4,59,7
8,59,7
8,60,7
3,59,7
2,59,7
9,54,7
10,56,7
2,58,7
7,57,7
9,60,7
6,59,7
5,58,7
7,55,7
3,60,7
9,60,7
5,60,7
1,55,7
6,60,7
8,57,7
4,57,7
1,56,7
4,58,7
6,58,7
9,55,7
10,54,7
2,54,7
11,61,7
13,64,7
12,66,7
15,66,7
12,65,7
13,67,7
12,67,7
12,66,7
13,65,7
13,62,7
12,65,7
14,62,7
15,62,7
11,61,7
13,64,7
11,63,7
14,62,7
14,61,7
13,67,7
15,63,7
13,65,7
11,64,7
11,66,7
14,63,7
13,66,7
11,61,7
11,63,7
11,63,7
15,65,7
12,62,7
15,65,7
15,65,7
15,65,7
12,63,7
15,61,7
11,63,7
13,64,7
12,67,7
13,66,7
14,66,7
17,71,7
17,72,7
19,74,7
19,74,7
16,68,7
17,73,7
19,70,7
19,71,7
19,69,7
19,72,7
18,72,7
18,70,7
18,69,7
16,74,7
18,74,7
20,74,7
19,72,7
18,68,7
18,70,7
18,73,7
20,70,7
19,72,7
20,73,7
17,69,7
18,68,7
16,68,7
16,68,7
16,72,7
18,73,7
18,71,7
16,70,7
18,74,7
17,69,7
16,69,7
19,68,7
19,72,7
20,69,7
18,71,7
19,72,7
16,73,7
22,75,7
22,76,7
25,81,7
21,79,7
21,78,7
23,79,7
21,76,7
22,81,7
21,75,7
25,77,7
21,75,7
22,81,7
23,77,7
23,77,7
21,81,7
25,78,7
25,78,7
22,79,7
23,81,7
21,77,7
24,79,7
25,79,7
23,77,7
23,81,7
23,78,7
24,76,7
23,79,7
24,75,7
23,77,7
25,80,7
24,80,7
25,80,7
22,77,7
25,79,7
24,78,7
25,80,7
22,78,7
21,76,7
23,76,7
21,76,7
27,85,7
30,86,7
26,88,7
28,83,7
26,82,7
27,82,7
28,86,7
26,88,7
29,86,7
28,85,7
29,84,7
27,83,7
29,82,7
28,85,7
26,85,7
28,88,7
29,85,7
28,87,7
29,86,7
28,84,7
27,83,7
26,87,7
30,82,7
30,85,7
27,87,7
26,82,7
27,83,7
29,88,7
26,82,7
30,82,7
26,83,7
27,84,7
30,84,7
26,85,7
27,84,7
30,84,7
26,85,7
29,86,7
30,85,7
28,86,7
34,93,7
35,91,7
34,89,7
33,91,7
31,89,7
35,95,7
33,95,7
33,90,7
31,90,7
32,90,7
34,90,7
34,90,7
32,93,7
35,95,7
32,94,7
31,91,7
34,95,7
35,94,7
33,90,7
33,94,7
33,90,7
32,92,7
35,94,7
32,93,7
33,95,7
31,92,7
35,93,7
34,91,7
34,91,7
34,95,7
34,89,7
34,89,7
34,90,7
32,91,7
34,89,7
35,92,7
31,92,7
35,94,7
32,94,7
33,92,7
7,52,8
5,50,8
4,50,8
4,48,8
7,49,8
6,50,8
8,52,8
4,52,8
7,48,8
2,51,8
4,50,8
10,51,8
5,48,8
5,49,8
5,51,8
8,51,8
5,49,8
9,48,8
1,48,8
10,48,8
3,50,8
2,53,8
3,48,8
4,52,8
3,49,8
4,48,8
6,52,8
9,50,8
5,53,8
10,51,8
3,52,8
6,48,8
6,51,8
2,48,8
3,53,8
4,50,8
6,53,8
7,49,8
3,49,8
6,52,8
15,55,8
11,55,8
11,58,8
11,57,8
11,54,8
14,58,8
13,58,8
13,59,8
11,60,8
15,60,8
14,55,8
11,60,8
14,59,8
14,56,8
11,59,8
14,55,8
12,60,8
15,56,8
11,57,8
14,59,8
14,59,8
15,56,8
11,59,8
15,60,8
12,57,8
11,55,8
11,60,8
12,59,8
15,57,8
15,58,8
13,57,8
11,55,8
11,56,8
11,60,8
11,58,8
13,55,8
13,58,8
11,60,8
12,57,8
12,56,8
16,62,8
17,65,8
17,63,8
19,64,8
20,65,8
17,67,8
20,64,8
18,63,8
16,65,8
16,67,8
20,62,8
16,66,8
20,61,8
20,67,8
18,61,8
18,61,8
16,67,8
16,61,8
16,62,8
19,63,8
18,67,8
20,67,8
17,61,8
20,62,8
17,61,8
20,63,8
17,64,8
20,65,8
16,61,8
20,61,8
17,67,8
17,66,8
18,62,8
20,67,8
16,67,8
17,66,8
18,66,8
19,66,8
16,67,8
19,66,8
23,68,8
23,70,8
23,73,8
23,71,8
24,71,8
25,74,8
25,73,8
23,68,8
22,74,8
24,71,8
25,69,8
25,68,8
22,68,8
25,74,8
25,69,8
23,68,8
22,74,8
24,70,8
24,73,8
25,69,8
25,74,8
21,71,8
21,74,8
24,72,8
22,70,8
24,71,8
21,68,8
22,73,8
24,70,8
23,71,8
22,74,8
25,70,8
24,74,8
22,72,8
24,73,8
22,73,8
25,71,8
24,70,8
23,69,8
23,74,8
27,79,8
29,80,8
30,81,8
26,79,8
27,78,8
29,75,8
29,75,8
26,80,8
28,75,8
26,79,8
27,80,8
29,76,8
27,77,8
27,77,8
27,79,8
26,78,8
27,76,8
28,79,8
30,80,8
29,81,8
26,77,8
27,79,8
28,75,8
30,79,8
29,77,8
26,76,8
26,81,8
27,79,8
28,75,8
29,77,8
26,76,8
29,79,8
28,79,8
28,80,8
28,77,8
30,81,8
30,80,8
29,79,8
29,81,8
28,79,8
33,82,8
34,83,8
33,88,8
32,86,8
34,85,8
32,84,8
34,83,8
31,85,8
32,83,8
32,86,8
32,88,8
31,86,8
31,88,8
35,83,8
34,84,8
35,85,8
35,85,8
33,82,8
35,84,8
31,84,8
34,87,8
31,87,8
31,85,8
33,85,8
35,86,8
34,88,8
31,84,8
35,87,8
31,88,8
31,87,8
31,85,8
32,82,8
35,82,8
32,84,8
34,82,8
32,87,8
34,88,8
31,87,8
32,87,8
35,87,8
37,89,8
40,92,8
36,89,8
36,94,8
37,92,8
39,89,8
38,90,8
40,93,8
39,91,8
37,90,8
39,92,8
40,95,8
38,91,8
37,90,8
40,90,8
40,93,8
36,94,8
37,94,8
36,90,8
37,90,8
37,94,8
37,94,8
40,89,8
36,89,8
37,95,8
38,90,8
39,95,8
37,93,8
36,90,8
40,92,8
40,95,8
38,92,8
36,93,8
36,95,8
40,90,8
36,91,8
37,95,8
37,91,8
37,92,8
38,93,8
