12,76,7
13,77,7
13,80,7
11,79,7
11,76,7
12,76,7
13,76,7
12,79,7
11,77,7
11,80,7
14,76,7
13,80,7
12,76,7
11,76,7
12,80,7
13,78,7
14,77,7
13,79,7
14,80,7
18,83,7
18,81,7
15,84,7
17,82,7
17,81,7
18,84,7
17,81,7
17,83,7
17,83,7
16,83,7
18,82,7
18,84,7
17,83,7
15,81,7
17,84,7
15,81,7
17,82,7
16,83,7
18,83,7
17,84,7
22,87,7
20,85,7
20,87,7
22,88,7
21,86,7
20,85,7
20,86,7
22,88,7
19,85,7
19,87,7
22,86,7
20,87,7
22,88,7
20,86,7
21,85,7
20,87,7
20,86,7
22,85,7
19,86,7
19,86,7
25,91,7
23,89,7
24,90,7
25,91,7
23,90,7
25,90,7
23,91,7
24,89,7
25,90,7
25,89,7
24,90,7
24,90,7
23,91,7
25,90,7
24,91,7
25,89,7
25,90,7
25,89,7
23,90,7
24,91,7
26,94,7
28,94,7
26,92,7
28,94,7
26,92,7
27,94,7
28,93,7
27,92,7
26,93,7
26,94,7
26,92,7
27,92,7
26,93,7
28,94,7
27,93,7
26,92,7
27,94,7
26,93,7
26,93,7
27,92,7
30,96,7
30,98,7
30,95,7
29,97,7
30,98,7
30,98,7
30,98,7
30,95,7
29,96,7
30,97,7
30,96,7
29,98,7
29,95,7
29,96,7
29,96,7
30,97,7
30,97,7
29,97,7
30,98,7
30,98,7
8,65,8
2,68,8
9,68,8
8,68,8
2,67,8
5,66,8
5,66,8
3,65,8
4,66,8
4,68,8
2,68,8
3,65,8
5,66,8
5,67,8
8,65,8
1,67,8
4,68,8
10,65,8
7,66,8
9,66,8
13,68,8
13,70,8
12,68,8
14,68,8
11,70,8
12,69,8
11,69,8
11,69,8
11,70,8
14,70,8
13,68,8
12,70,8
12,70,8
13,69,8
12,69,8
13,70,8
11,68,8
14,68,8
11,70,8
11,69,8
16,71,8
16,71,8
15,74,8
16,73,8
15,71,8
15,71,8
17,73,8
16,74,8
15,72,8
16,72,8
18,71,8
16,72,8
18,72,8
15,72,8
15,74,8
17,74,8
18,72,8
16,74,8
15,71,8
17,74,8
19,76,8
21,78,8
19,77,8
20,77,8
21,76,8
20,75,8
21,78,8
20,78,8
20,77,8
21,77,8
19,75,8
20,78,8
22,75,8
20,75,8
22,77,8
22,76,8
19,78,8
21,75,8
20,78,8
19,76,8
24,79,8
24,80,8
24,82,8
24,81,8
23,83,8
23,81,8
23,79,8
25,79,8
25,79,8
23,82,8
24,83,8
24,79,8
24,81,8
24,81,8
24,82,8
24,81,8
25,82,8
23,81,8
24,79,8
25,80,8
28,84,8
26,88,8
26,88,8
27,87,8
27,86,8
26,89,8
27,84,8
28,86,8
28,88,8
28,87,8
28,84,8
26,87,8
26,88,8
28,88,8
28,89,8
26,84,8
27,89,8
28,89,8
27,85,8
27,84,8
30,92,8
29,91,8
30,90,8
29,90,8
30,93,8
29,93,8
30,92,8
29,93,8
29,90,8
30,90,8
30,90,8
30,90,8
29,92,8
29,90,8
29,94,8
30,94,8
29,92,8
30,92,8
29,92,8
30,93,8
31,97,8
31,96,8
32,98,8
31,98,8
31,95,8
31,98,8
33,97,8
31,96,8
32,98,8
33,97,8
33,97,8
31,95,8
32,97,8
32,97,8
32,98,8
32,98,8
31,95,8
33,96,8
31,97,8
32,95,8
